event_type, symbol, bid_exchange_id, bid_price, bid_size, ask_exchange_id, ask_price, ask_size, condition, indicators, timestamp, sequence, tape
Q, AMD, 21, 76.49, 6, 21, 76.5, 9, nothing, Any[602], 2023-02-22T20:57:04.925, 92090182, 3
Q, AMD, 12, 76.49, 5, 21, 76.5, 9, nothing, Any[604], 2023-02-22T20:57:04.925, 92090213, 3
Q, AMD, 12, 76.49, 5, 10, 76.5, 9, nothing, Any[604], 2023-02-22T20:57:04.942, 92090311, 3
Q, AMD, 12, 76.49, 6, 10, 76.5, 9, nothing, Any[604], 2023-02-22T20:57:04.942, 92090316, 3
Q, AMD, 12, 76.49, 6, 10, 76.5, 8, nothing, Any[604], 2023-02-22T20:57:04.942, 92090319, 3
Q, AMD, 12, 76.49, 6, 21, 76.5, 1, nothing, Any[604], 2023-02-22T20:57:04.942, 92090322, 3
Q, AMD, 21, 76.49, 5, 21, 76.5, 1, nothing, Any[604], 2023-02-22T20:57:04.963, 92090418, 3
Q, MSFT, 15, 251.15, 2, 12, 251.16, 1, nothing, Any[604], 2023-02-22T20:57:04.989, 75835759, 3
Q, GOOG, 11, 91.75, 14, 12, 91.76, 19, nothing, Any[501, 604], 2023-02-22T20:57:04.651, 85075879, 3
Q, GOOG, 12, 91.75, 15, 12, 91.76, 19, nothing, Any[602], 2023-02-22T20:57:04.652, 85075911, 3
Q, GOOG, 11, 91.75, 15, 12, 91.76, 19, nothing, Any[604], 2023-02-22T20:57:04.653, 85075933, 3
Q, GOOG, 11, 91.75, 14, 12, 91.76, 19, nothing, Any[501, 604], 2023-02-22T20:57:04.656, 85075937, 3
Q, GOOG, 11, 91.75, 14, 12, 91.76, 21, nothing, Any[604], 2023-02-22T20:57:04.660, 85075944, 3
Q, GOOG, 11, 91.75, 14, 12, 91.76, 20, nothing, Any[604], 2023-02-22T20:57:04.667, 85075956, 3
Q, GOOG, 11, 91.75, 14, 12, 91.76, 19, nothing, Any[604], 2023-02-22T20:57:04.668, 85075968, 3
Q, GOOG, 11, 91.75, 14, 12, 91.76, 20, nothing, Any[604], 2023-02-22T20:57:04.680, 85076071, 3
Q, GOOG, 11, 91.75, 14, 12, 91.76, 21, nothing, Any[604], 2023-02-22T20:57:04.680, 85076072, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 21, nothing, Any[501, 604], 2023-02-22T20:57:04.680, 85076077, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 20, nothing, Any[604], 2023-02-22T20:57:04.683, 85076105, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 19, nothing, Any[604], 2023-02-22T20:57:04.690, 85076115, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 20, nothing, Any[604], 2023-02-22T20:57:04.714, 85076262, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 21, nothing, Any[604], 2023-02-22T20:57:04.714, 85076263, 3
Q, GOOG, 11, 91.75, 11, 12, 91.76, 21, nothing, Any[501, 604], 2023-02-22T20:57:04.715, 85076291, 3
Q, GOOG, 11, 91.75, 10, 12, 91.76, 21, nothing, Any[501, 604], 2023-02-22T20:57:04.716, 85076325, 3
Q, GOOG, 12, 91.75, 10, 12, 91.76, 21, nothing, Any[501, 604], 2023-02-22T20:57:04.723, 85076387, 3
Q, GOOG, 12, 91.75, 10, 12, 91.76, 22, nothing, Any[602], 2023-02-22T20:57:04.723, 85076392, 3
Q, GOOG, 12, 91.75, 9, 12, 91.76, 22, nothing, Any[602], 2023-02-22T20:57:04.723, 85076407, 3
Q, GOOG, 12, 91.75, 9, 12, 91.76, 19, nothing, Any[602], 2023-02-22T20:57:04.723, 85076412, 3
Q, GOOG, 12, 91.75, 9, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.723, 85076416, 3
Q, GOOG, 12, 91.75, 10, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.723, 85076427, 3
Q, GOOG, 12, 91.75, 9, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.725, 85076490, 3
Q, GOOG, 12, 91.75, 10, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.725, 85076491, 3
Q, NFLX, 9, 334.64, 2, 12, 334.74, 2, nothing, Any[604], 2023-02-22T20:57:04.727, 75834812, 3
Q, GOOG, 12, 91.75, 9, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.734, 85076517, 3
Q, GOOG, 12, 91.75, 10, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.738, 85076545, 3
Q, GOOG, 12, 91.75, 11, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.738, 85076548, 3
Q, GOOG, 12, 91.75, 10, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.739, 85076575, 3
Q, GOOG, 12, 91.75, 11, 12, 91.76, 18, nothing, Any[602], 2023-02-22T20:57:04.751, 85076646, 3
Q, GOOG, 12, 91.75, 11, 12, 91.76, 17, nothing, Any[602], 2023-02-22T20:57:04.767, 85076723, 3
Q, GOOG, 12, 91.75, 11, 12, 91.76, 16, nothing, Any[602], 2023-02-22T20:57:04.778, 85076750, 3
Q, GOOG, 12, 91.75, 12, 12, 91.76, 16, nothing, Any[602], 2023-02-22T20:57:04.778, 85076754, 3
Q, GOOG, 12, 91.75, 11, 12, 91.76, 16, nothing, Any[602], 2023-02-22T20:57:04.779, 85076755, 3
Q, GOOG, 11, 91.75, 11, 12, 91.76, 16, nothing, Any[604], 2023-02-22T20:57:04.824, 85076921, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 16, nothing, Any[501, 604], 2023-02-22T20:57:04.824, 85076927, 3
Q, GOOG, 12, 91.75, 13, 12, 91.76, 16, nothing, Any[602], 2023-02-22T20:57:04.875, 85077146, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 16, nothing, Any[604], 2023-02-22T20:57:04.875, 85077148, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 17, nothing, Any[604], 2023-02-22T20:57:04.923, 85077336, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 16, nothing, Any[604], 2023-02-22T20:57:04.997, 85077682, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 17, nothing, Any[604], 2023-02-22T20:57:05.008, 85077869, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 18, nothing, Any[604], 2023-02-22T20:57:05.008, 85077871, 3
Q, GOOG, 11, 91.75, 12, 12, 91.76, 17, nothing, Any[604], 2023-02-22T20:57:05.035, 85078136, 3
Q, AAPL, 12, 148.47, 12, 12, 148.49, 16, nothing, Any[602], 2023-02-22T20:57:05.014, 92090579, 3
Q, AAPL, 12, 148.47, 17, 12, 148.49, 16, nothing, Any[602], 2023-02-22T20:57:05.021, 92090591, 3
Q, AAPL, 12, 148.47, 17, 12, 148.49, 15, nothing, Any[602], 2023-02-22T20:57:05.021, 92090603, 3
Q, AAPL, 12, 148.48, 1, 12, 148.49, 15, nothing, Any[602], 2023-02-22T20:57:05.022, 92090607, 3
Q, AAPL, 12, 148.48, 2, 12, 148.49, 15, nothing, Any[602], 2023-02-22T20:57:05.022, 92090608, 3
Q, AAPL, 12, 148.48, 3, 12, 148.49, 15, nothing, Any[602], 2023-02-22T20:57:05.022, 92090611, 3
Q, AAPL, 8, 148.48, 4, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.023, 92090640, 3
Q, AAPL, 8, 148.48, 5, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.023, 92090643, 3
Q, AAPL, 21, 148.48, 3, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.023, 92090647, 3
Q, AAPL, 21, 148.48, 4, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.023, 92090649, 3
Q, AAPL, 8, 148.48, 3, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.023, 92090651, 3
Q, AAPL, 12, 148.48, 3, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.023, 92090652, 3
Q, AAPL, 12, 148.48, 3, 12, 148.49, 14, nothing, Any[602], 2023-02-22T20:57:05.024, 92090667, 3
Q, AAPL, 21, 148.48, 3, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.033, 92090743, 3
Q, AAPL, 8, 148.48, 2, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.039, 92090784, 3
Q, AAPL, 12, 148.48, 2, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.039, 92090785, 3
Q, AAPL, 19, 148.48, 1, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.047, 92090856, 3
Q, AAPL, 21, 148.48, 1, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.048, 92090867, 3
Q, AAPL, 21, 148.48, 1, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.049, 92090897, 3
Q, AAPL, 21, 148.48, 1, 12, 148.49, 16, nothing, Any[604], 2023-02-22T20:57:05.049, 92090898, 3
Q, AAPL, 21, 148.48, 1, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.049, 92090900, 3
Q, AAPL, 21, 148.48, 1, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.063, 92091009, 3
Q, AAPL, 12, 148.48, 2, 12, 148.49, 14, nothing, Any[602], 2023-02-22T20:57:05.070, 92091078, 3
Q, AAPL, 12, 148.48, 3, 12, 148.49, 14, nothing, Any[602], 2023-02-22T20:57:05.070, 92091079, 3
Q, AAPL, 12, 148.48, 4, 12, 148.49, 14, nothing, Any[602], 2023-02-22T20:57:05.070, 92091081, 3
Q, AAPL, 12, 148.48, 4, 12, 148.49, 15, nothing, Any[602], 2023-02-22T20:57:05.070, 92091082, 3
Q, AAPL, 8, 148.48, 5, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.070, 92091090, 3
Q, AAPL, 8, 148.48, 5, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.070, 92091091, 3
Q, AAPL, 12, 148.48, 4, 12, 148.49, 14, nothing, Any[604], 2023-02-22T20:57:05.070, 92091092, 3
Q, AAPL, 12, 148.48, 3, 12, 148.49, 14, nothing, Any[602], 2023-02-22T20:57:05.129, 92091190, 3
Q, AAPL, 12, 148.48, 3, 12, 148.49, 15, nothing, Any[602], 2023-02-22T20:57:05.129, 92091193, 3
Q, AAPL, 12, 148.48, 2, 12, 148.49, 15, nothing, Any[602], 2023-02-22T20:57:05.141, 92091294, 3
Q, AAPL, 21, 148.48, 2, 12, 148.49, 15, nothing, Any[604], 2023-02-22T20:57:05.141, 92091295, 3
Q, AAPL, 21, 148.48, 2, 12, 148.49, 16, nothing, Any[604], 2023-02-22T20:57:05.141, 92091296, 3
Q, AAPL, 21, 148.48, 2, 12, 148.49, 17, nothing, Any[604], 2023-02-22T20:57:05.141, 92091297, 3
Q, AAPL, 21, 148.48, 2, 12, 148.49, 18, nothing, Any[604], 2023-02-22T20:57:05.141, 92091299, 3
Q, AAPL, 19, 148.48, 1, 12, 148.49, 18, nothing, Any[604], 2023-02-22T20:57:05.141, 92091300, 3
Q, AAPL, 12, 148.47, 11, 12, 148.49, 18, nothing, Any[604], 2023-02-22T20:57:05.141, 92091308, 3
Q, AAPL, 21, 148.48, 2, 12, 148.49, 18, nothing, Any[604], 2023-02-22T20:57:05.141, 92091313, 3
Q, AAPL, 21, 148.48, 4, 12, 148.49, 18, nothing, Any[604], 2023-02-22T20:57:05.141, 92091314, 3
Q, AAPL, 21, 148.48, 2, 12, 148.49, 18, nothing, Any[604], 2023-02-22T20:57:05.141, 92091320, 3
Q, AAPL, 12, 148.47, 12, 12, 148.49, 18, nothing, Any[604], 2023-02-22T20:57:05.141, 92091324, 3
Q, NVDA, 12, 207.56, 3, 12, 207.58, 2, nothing, Any[602], 2023-02-22T20:57:04.748, 75835077, 3
Q, NVDA, 12, 207.56, 6, 12, 207.58, 2, nothing, Any[602], 2023-02-22T20:57:04.795, 75835301, 3
Q, NVDA, 12, 207.56, 3, 12, 207.58, 2, nothing, Any[602], 2023-02-22T20:57:04.807, 75835376, 3
Q, NVDA, 12, 207.56, 3, 12, 207.58, 1, nothing, Any[602], 2023-02-22T20:57:05.008, 75835795, 3
Q, NVDA, 12, 207.56, 3, 12, 207.6, 2, nothing, Any[602], 2023-02-22T20:57:05.008, 75835796, 3
Q, NVDA, 17, 207.57, 1, 12, 207.6, 2, nothing, Any[604], 2023-02-22T20:57:05.009, 75835801, 3
Q, NVDA, 12, 207.57, 3, 12, 207.6, 2, nothing, Any[602], 2023-02-22T20:57:05.009, 75835808, 3
Q, NVDA, 12, 207.57, 3, 12, 207.6, 1, nothing, Any[602], 2023-02-22T20:57:05.009, 75835813, 3
Q, NVDA, 12, 207.58, 3, 12, 207.6, 1, nothing, Any[602], 2023-02-22T20:57:05.010, 75835847, 3
Q, NVDA, 12, 207.57, 3, 21, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.011, 75835864, 3
Q, NVDA, 19, 207.58, 1, 21, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.011, 75835867, 3
Q, NVDA, 12, 207.57, 3, 21, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.012, 75835902, 3
Q, NVDA, 12, 207.57, 3, 12, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.012, 75835907, 3
Q, NVDA, 12, 207.57, 4, 21, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.024, 75836000, 3
Q, NVDA, 12, 207.57, 4, 12, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.025, 75836005, 3
Q, NVDA, 17, 207.57, 1, 12, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.039, 75836109, 3
Q, NVDA, 17, 207.57, 1, 12, 207.6, 2, nothing, Any[604], 2023-02-22T20:57:05.048, 75836393, 3
Q, NVDA, 19, 207.57, 1, 12, 207.6, 2, nothing, Any[604], 2023-02-22T20:57:05.057, 75836499, 3
Q, NVDA, 19, 207.57, 1, 21, 207.6, 1, nothing, Any[604], 2023-02-22T20:57:05.109, 75836665, 3
Q, NVDA, 19, 207.57, 1, 12, 207.61, 3, nothing, Any[604], 2023-02-22T20:57:05.109, 75836676, 3
Q, NVDA, 21, 207.58, 1, 12, 207.61, 3, nothing, Any[604], 2023-02-22T20:57:05.109, 75836684, 3
Q, NVDA, 9, 207.58, 3, 12, 207.61, 3, nothing, Any[604], 2023-02-22T20:57:05.110, 75836698, 3
Q, NVDA, 21, 207.58, 1, 12, 207.61, 3, nothing, Any[604], 2023-02-22T20:57:05.110, 75836701, 3
Q, NVDA, 12, 207.58, 3, 12, 207.61, 3, nothing, Any[602], 2023-02-22T20:57:05.120, 75836738, 3
Q, NVDA, 21, 207.58, 1, 12, 207.61, 3, nothing, Any[604], 2023-02-22T20:57:05.138, 75836789, 3
Q, NVDA, 19, 207.58, 1, 12, 207.61, 3, nothing, Any[604], 2023-02-22T20:57:05.138, 75836791, 3
Q, NVDA, 12, 207.57, 1, 12, 207.61, 3, nothing, Any[604], 2023-02-22T20:57:05.139, 75836800, 3
Q, PLTR, 10, 8.36, 704, 10, 8.37, 161, 1, Any[1, 605], 2023-02-22T20:57:04.790, 46171239, 1
Q, AMZN, 15, 95.7, 2, 12, 95.71, 16, nothing, Any[604], 2023-02-22T20:57:04.790, 92089336, 3
Q, AMZN, 21, 95.7, 2, 12, 95.71, 16, nothing, Any[604], 2023-02-22T20:57:04.791, 92089382, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 16, nothing, Any[604], 2023-02-22T20:57:04.791, 92089384, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 16, nothing, Any[604], 2023-02-22T20:57:04.797, 92089497, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 16, nothing, Any[604], 2023-02-22T20:57:04.845, 92089650, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 16, nothing, Any[604], 2023-02-22T20:57:04.845, 92089653, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 17, nothing, Any[604], 2023-02-22T20:57:04.861, 92089686, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 17, nothing, Any[604], 2023-02-22T20:57:04.880, 92089886, 3
Q, AMZN, 21, 95.7, 2, 12, 95.71, 17, nothing, Any[604], 2023-02-22T20:57:04.923, 92090123, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 17, nothing, Any[604], 2023-02-22T20:57:04.971, 92090436, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 18, nothing, Any[604], 2023-02-22T20:57:05.011, 92090565, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.054, 92090931, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 18, nothing, Any[604], 2023-02-22T20:57:05.054, 92090935, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.054, 92090936, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 20, nothing, Any[604], 2023-02-22T20:57:05.054, 92090938, 3
Q, AMZN, 15, 95.7, 2, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.055, 92090944, 3
Q, AMZN, 11, 95.69, 9, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.055, 92090959, 3
Q, AMZN, 11, 95.69, 9, 21, 95.7, 2, nothing, Any[604], 2023-02-22T20:57:05.055, 92090968, 3
Q, AMZN, 11, 95.69, 9, 19, 95.7, 1, nothing, Any[604], 2023-02-22T20:57:05.062, 92090996, 3
Q, AMZN, 11, 95.69, 9, 11, 95.7, 1, nothing, Any[604], 2023-02-22T20:57:05.062, 92090997, 3
Q, AMZN, 12, 95.69, 10, 11, 95.7, 1, nothing, Any[604], 2023-02-22T20:57:05.062, 92091000, 3
Q, AMZN, 12, 95.69, 10, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.063, 92091003, 3
Q, AMZN, 21, 95.7, 2, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.063, 92091005, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.063, 92091006, 3
Q, AMZN, 21, 95.7, 5, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.063, 92091008, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.063, 92091012, 3
Q, AMZN, 19, 95.7, 4, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.063, 92091021, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.063, 92091023, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 18, nothing, Any[604], 2023-02-22T20:57:05.154, 92091415, 3
Q, AMZN, 12, 95.7, 4, 12, 95.71, 18, nothing, Any[602], 2023-02-22T20:57:05.154, 92091416, 3
Q, AMZN, 12, 95.7, 3, 12, 95.71, 18, nothing, Any[602], 2023-02-22T20:57:05.167, 92091476, 3
Q, AMZN, 12, 95.7, 4, 12, 95.71, 18, nothing, Any[602], 2023-02-22T20:57:05.171, 92091508, 3
Q, AMZN, 21, 95.7, 4, 12, 95.71, 18, nothing, Any[604], 2023-02-22T20:57:05.227, 92091696, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 18, nothing, Any[604], 2023-02-22T20:57:05.239, 92091807, 3
Q, AMZN, 21, 95.7, 3, 12, 95.71, 19, nothing, Any[604], 2023-02-22T20:57:05.239, 92091812, 3
Q, AMZN, 12, 95.7, 7, 12, 95.71, 19, nothing, Any[602], 2023-02-22T20:57:05.265, 92092081, 3
Q, AMZN, 12, 95.7, 8, 12, 95.71, 19, nothing, Any[602], 2023-02-22T20:57:05.265, 92092082, 3
Q, AMZN, 12, 95.7, 8, 12, 95.71, 18, nothing, Any[602], 2023-02-22T20:57:05.265, 92092086, 3
Q, AMZN, 12, 95.7, 8, 12, 95.71, 16, nothing, Any[602], 2023-02-22T20:57:05.269, 92092122, 3
Q, AMZN, 12, 95.7, 9, 12, 95.71, 16, nothing, Any[602], 2023-02-22T20:57:05.270, 92092166, 3
